sender,receiver,amount,block_id
bridge-validator2.near,bridge-validator2.near,0.18863158963316054,91222918
8da025dd9ba9e9aeaf90a8c51c31fbf2370797482b3da150a0181d7c790e10fb,8da025dd9ba9e9aeaf90a8c51c31fbf2370797482b3da150a0181d7c790e10fb,0.0013915228141892556,91222918
giperwow.near,giperwow.near,0.003599665700496218,91222919
relay.aurora,relay.aurora,0.18821253510079625,91222919
219998ca42f03880bda9f9171297fe361edf34ae4c66d5824a91d122c75adf31,219998ca42f03880bda9f9171297fe361edf34ae4c66d5824a91d122c75adf31,0.0013878437901848554,91222919
timetoevolut1on.near,timetoevolut1on.near,0.003427138690514918,91222920
relay.aurora,relay.aurora,0.18866098008972332,91222920
timokhova.near,timokhova.near,0.013190262287950743,91222921
relay.aurora,relay.aurora,0.18598572991871856,91222921
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222921
sweat_welcome.near,sweat_welcome.near,0.00035,91222921
app.nearcrowd.near,app.nearcrowd.near,0.06760509765535283,91222922
sweat_welcome.near,sweat_welcome.near,5.130383935839188e-06,91222922
knyaz.near,knyaz.near,0.0035354359938814155,91222923
relay.aurora,relay.aurora,0.1886740057149913,91222923
06f89e2afdad4c91bb7c10d84fe550761f166963d909d8301f10fd5c00a95787,06f89e2afdad4c91bb7c10d84fe550761f166963d909d8301f10fd5c00a95787,0.003180022440346518,91222923
app.nearcrowd.near,app.nearcrowd.near,0.06756012482218707,91222924
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222924
meganom.near,meganom.near,0.013196878667924189,91222925
relay.aurora,relay.aurora,0.18865246590154222,91222925
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222925
v1.platform.recheck.near,v1.platform.recheck.near,0.003313514026234562,91222925
relay.aurora,relay.aurora,0.18821322487925166,91222926
ceilin.near,ceilin.near,0.0037004186956589163,91222926
app.nearcrowd.near,app.nearcrowd.near,0.06755675979536356,91222927
greck.near,greck.near,0.01320543582749386,91222928
relay.aurora,relay.aurora,0.18866098008972332,91222928
5e9e70e78ba5630b344dc89293ed100544372a104c6e38f3788e934d632e259e,5e9e70e78ba5630b344dc89293ed100544372a104c6e38f3788e934d632e259e,0.0013915655033878104,91222928
app.nearcrowd.near,app.nearcrowd.near,0.06768088335937003,91222929
yanacrowd.near,yanacrowd.near,0.013195621668030543,91222930
naming.near,naming.near,0.013197282884027942,91222931
06c2de08ede37c4d6ee124f0074360b03b63bbcab26f05f58eeb570d6140c2c1,06c2de08ede37c4d6ee124f0074360b03b63bbcab26f05f58eeb570d6140c2c1,0.0038839442151598256,91222931
app.nearcrowd.near,app.nearcrowd.near,0.06744999684412617,91222932
app.nearcrowd.near,app.nearcrowd.near,0.06768385820654738,91222933
relay.aurora,relay.aurora,0.18865246590154222,91222933
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222933
gotid.near,gotid.near,0.003531551653843118,91222934
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222934
de5f4592ed9e998ef78fd3ecf8c60d65871d1cb2d8133171f5efe9f386f49520,de5f4592ed9e998ef78fd3ecf8c60d65871d1cb2d8133171f5efe9f386f49520,0.0013896839603918555,91222934
ann_asian.near,ann_asian.near,0.013187003560693893,91222935
mytestapi.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.0015490903370985196,91222935
app.nearcrowd.near,app.nearcrowd.near,0.06769104852101487,91222936
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222936
06c2de08ede37c4d6ee124f0074360b03b63bbcab26f05f58eeb570d6140c2c1,06c2de08ede37c4d6ee124f0074360b03b63bbcab26f05f58eeb570d6140c2c1,0.0013942143832784914,91222936
primetime.near,primetime.near,0.003633307549190673,91222937
neduiev.near,neduiev.near,0.0035270995545401353,91222938
relay.aurora,relay.aurora,0.18866098008972332,91222938
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91222938
mytestapi.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.0015490903370985196,91222938
app.nearcrowd.near,app.nearcrowd.near,0.06756595032858256,91222939
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222939
ee4fa2df56dc553ea5c8b1dcf26b6debb19414ac19ba45d08579a3bf6bd4b93e,ee4fa2df56dc553ea5c8b1dcf26b6debb19414ac19ba45d08579a3bf6bd4b93e,0.00826938107014281,91222939
marielsalamat.near,marielsalamat.near,0.003426813080944718,91222940
beb2702b-4.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.0036047733436631196,91222940
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222940
33274728b2bcf993c299e4e5d097832dea73726aadb8ae06b0175069300e145a,423df0a6640e9467769c55a573f15b9ee999dc8970048959c72890abf5cc3a8e,170.5476540704625,91222941
relay.aurora,relay.aurora,0.1886740057149913,91222941
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222941
app.nearcrowd.near,app.nearcrowd.near,0.06756574415267684,91222942
cxzcxz27.near,cxzcxz27.near,0.0036244750251921923,91222943
relay.aurora,relay.aurora,0.18865246590154222,91222943
mytestapi.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.0015490903370985196,91222943
perfectlife.near,perfectlife.near,0.0036413589652052733,91222944
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222944
app.nearcrowd.near,app.nearcrowd.near,0.06768412482941036,91222945
7a672ba1e32a6891381243087baf97b51521a73b0c9affd6374fbb02bcf4434b,7a672ba1e32a6891381243087baf97b51521a73b0c9affd6374fbb02bcf4434b,0.010778816971293556,91222945
serj.near,serj.near,0.0035373142566647955,91222946
app.nearcrowd.near,app.nearcrowd.near,0.067680626385257,91222947
relay.aurora,relay.aurora,0.18851198723026924,91222947
f3ce4b6af2d823039f429cadf01b6f3daad902ad73855aed3f17c763b608101b,1693b00535830881e4bb7a8e9ecd3f3e11fb08798d9a89df0fa0078d8ea47d80,0.07,91222947
mytestapi.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.002681964925,91222947
ysrsinan.near,ysrsinan.near,1.25248430625e-05,91222948
relay.aurora,relay.aurora,0.18866098008972332,91222948
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222948
738bf309d634b5d700add1ef1abf152cb839afc565c37e9639931416024fcc82,738bf309d634b5d700add1ef1abf152cb839afc565c37e9639931416024fcc82,0.003178128578666232,91222948
dragon_x.near,dragon_x.near,0.003423747058078118,91222950
relay.aurora,relay.aurora,0.18821125540042627,91222950
8d3d11226bc4727a0e505e1f9bc6f41809cbe8d63044365e0322342340223e7c,8d3d11226bc4727a0e505e1f9bc6f41809cbe8d63044365e0322342340223e7c,0.0013924164086164463,91222950
app.nearcrowd.near,hanga97.crowdforces.near,0.915,91222951
relay.aurora,relay.aurora,0.18865246590154222,91222951
0fb6f9425ff98f9a6b531dfed97148a57c317a484e7e9bb30ae3fbf01e35e4e8,0fb6f9425ff98f9a6b531dfed97148a57c317a484e7e9bb30ae3fbf01e35e4e8,0.0013924224970108463,91222951
app.nearcrowd.near,app.nearcrowd.near,0.00033654722573057575,91222952
app.nearcrowd.near,app.nearcrowd.near,1.799099722032525e-05,91222952
7a672ba1e32a6891381243087baf97b51521a73b0c9affd6374fbb02bcf4434b,7a672ba1e32a6891381243087baf97b51521a73b0c9affd6374fbb02bcf4434b,0.0013923742130714915,91222952
app.nearcrowd.near,app.nearcrowd.near,0.06768412482941036,91222953
perp.spin-fi.near,perp.spin-fi.near,0.1883779821517907,91222953
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222954
timokhova.near,timokhova.near,0.003428623584059318,91222955
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222955
sweat_welcome.near,5faca95d57e53dadf18695febbaec5340cbfb378a395d65d09a06c0d24ddae55,0.05,91222955
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91222956
sweat_welcome.near,sweat_welcome.near,0.00035,91222956
app.nearcrowd.near,app.nearcrowd.near,0.06768250058597756,91222957
relay.aurora,relay.aurora,0.1873726685560679,91222957
mytestapi.embr.playember_reserve.near,cbf1102d-0.embr.playember_reserve.near,0.0015490903370985196,91222957
maythe4th.near,maythe4th.near,0.0036381348449444732,91222958
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222958
0d63c81d763141dca0ecf218f8d5cac8b02bab3426d4355157b471cadc18840d,0d63c81d763141dca0ecf218f8d5cac8b02bab3426d4355157b471cadc18840d,0.0013896839603918555,91222958
relay.aurora,relay.aurora,0.1886740057149913,91222959
mytestapi.embr.playember_reserve.near,beb2702b-4.embr.playember_reserve.near,0.0015490903370985196,91222959
app.nearcrowd.near,app.nearcrowd.near,0.06768088335937003,91222960
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91222960
relay.aurora,relay.aurora,0.18821437926802026,91222961
1325e75867a83af8ba1243b2ea9a8132c188514984bb629842bb5305be84a656,1325e75867a83af8ba1243b2ea9a8132c188514984bb629842bb5305be84a656,0.0013915175485508554,91222961
3tv.near,0an.near,0.04632,91222962
relay.aurora,relay.aurora,0.18820855859098445,91222962
cbf1102d-0.embr.playember_reserve.near,cbf1102d-0.embr.playember_reserve.near,0.0036047733436631196,91222962
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222962
greck.near,greck.near,0.003484270158934418,91222963
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222963
opfilabs.near,opfilabs.near,0.18868493936851302,91222964
75ef9ea38ae43a72ad8a3bd75b18f33969f06452e79125d7fd2e98d2a7ae356f,75ef9ea38ae43a72ad8a3bd75b18f33969f06452e79125d7fd2e98d2a7ae356f,0.0038839461311186156,91222964
app.nearcrowd.near,app.nearcrowd.near,0.06768412482941036,91222965
relay.aurora,relay.aurora,0.18851200097029444,91222965
yanacrowd.near,yanacrowd.near,0.003418726645128518,91222966
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222966
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222967
3422bc2f9a0a2154ef4898946374d4d66199519004abac5955b0b829f9b567ad,3422bc2f9a0a2154ef4898946374d4d66199519004abac5955b0b829f9b567ad,0.0013923714157010915,91222967
f6c6716aa4859e9be4f8042148f15feb8151f108c00cbd66ac3b2b001df5b3f4,f6c6716aa4859e9be4f8042148f15feb8151f108c00cbd66ac3b2b001df5b3f4,0.0013896839603918555,91222968
naming.near,naming.near,0.003481279023306518,91222969
relay.aurora,relay.aurora,0.18865246590154222,91222969
85b5991be6e09de7511e15dff0f0802cdf643fc5da3d283724eff5284d96447c,85b5991be6e09de7511e15dff0f0802cdf643fc5da3d283724eff5284d96447c,0.0013924224147352463,91222969
rezerv-33.near,rezerv-33.near,0.013184612459289011,91222970
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222970
d6fc282be6e2ddbc6ad46103a0cff6529e8c603a5e0575c4369046d81893b496,d6fc282be6e2ddbc6ad46103a0cff6529e8c603a5e0575c4369046d81893b496,0.021889078027965282,91222971
perp.spin-fi.near,perp.spin-fi.near,0.18834888956503817,91222971
91525bea38caab50b2bf32e883b06a975a3b30cba0122a0d3ab8ae399add45cf,91525bea38caab50b2bf32e883b06a975a3b30cba0122a0d3ab8ae399add45cf,0.001394261844461846,91222972
ann_asian.near,ann_asian.near,0.003536523673349018,91222973
d6fc282be6e2ddbc6ad46103a0cff6529e8c603a5e0575c4369046d81893b496,d6fc282be6e2ddbc6ad46103a0cff6529e8c603a5e0575c4369046d81893b496,0.004538577323890484,91222973
app.nearcrowd.near,app.nearcrowd.near,0.06768088335937003,91222974
relay.aurora,relay.aurora,0.18821052718495326,91222974
dsra5mfh.01.near,5gkxs1jc.01.near,0.01,91222974
9d6c1ffeeba556c307e95c532e64324c90334e48e349ce20f4d6043a074077c9,9d6c1ffeeba556c307e95c532e64324c90334e48e349ce20f4d6043a074077c9,0.0013896813275726554,91222974
dsra5mfh.01.near,dsra5mfh.01.near,6.695476875e-07,91222975
relay.aurora,relay.aurora,0.1873806663599789,91222975
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222975
gotid.near,gotid.near,0.0131932362319376,91222976
sweat_welcome.near,sweat_welcome.near,0.00035,91222976
5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,9f64021a80e2436cc15a68ffe827fb2abacd77d19af2b02eb7b7e6f696e55e74,4008.17782296,91222977
relay.aurora,relay.aurora,0.1886740057149913,91222977
feiyu.near,feiyu.near,0.0036138727618343857,91222977
sweat_welcome.near,sweat_welcome.near,5.130383935839188e-06,91222977
5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,1.25248430625e-05,91222978
relay.aurora,relay.aurora,0.18866096824203693,91222978
app.nearcrowd.near,app.nearcrowd.near,0.06768250058597756,91222979
4bb96e015179211ac3214c88ca5135d036b59836a5dc8b11ae59a286c1f2ab4e,4bb96e015179211ac3214c88ca5135d036b59836a5dc8b11ae59a286c1f2ab4e,0.0013915201813700555,91222979
primetime.near,primetime.near,0.0035916007865132177,91222980
neduiev.near,neduiev.near,0.003536556739395518,91222981
3e131e7a3582c76b3a3f937c8570aa8796e4ba6e969c28cbb044cae6e77312b1,3e131e7a3582c76b3a3f937c8570aa8796e4ba6e969c28cbb044cae6e77312b1,0.003883916237664906,91222981
bigearnmon.near,bigearnmon.near,0.013194479251273835,91222982
relay.aurora,relay.aurora,0.18820910399593685,91222982
3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,0.0013896819857774556,91222982
app.nearcrowd.near,app.nearcrowd.near,0.06768250058597756,91222983
relay.aurora,relay.aurora,0.18821076352826466,91222983
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91222983
f6c6716aa4859e9be4f8042148f15feb8151f108c00cbd66ac3b2b001df5b3f4,f6c6716aa4859e9be4f8042148f15feb8151f108c00cbd66ac3b2b001df5b3f4,0.0013897319152288102,91222983
relay.aurora,relay.aurora,0.18850880633137204,91222984
sweat_welcome.near,d37961a02496934a7a94ca6dbb36edf3b1499dc8198220b7b9a85e801412ad85,0.05,91222984
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91222985
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222985
relay.aurora,relay.aurora,0.18866096824203693,91222986
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222986
sweat_welcome.near,sweat_welcome.near,0.00035,91222986
app.nearcrowd.near,app.nearcrowd.near,0.06755297548714241,91222987
sweat_welcome.near,sweat_welcome.near,5.130383935839188e-06,91222987
perfectlife.near,perfectlife.near,0.003599656473573818,91222988
relay.aurora,relay.aurora,0.18865246590154222,91222988
dimazez.crowdforces.near,2112e4266320be75a8a8d24e9b35a1d188bd48f949d88c8f5db3c5fa0506232a,6.79,91222988
app.nearcrowd.near,app.nearcrowd.near,0.06768062931735938,91222989
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91222989
relay.aurora,relay.aurora,0.188416245700996,91222990
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91222990
gloriafoster.near,gloriafoster.near,0.006106434589038807,91222991
app.nearcrowd.near,app.nearcrowd.near,0.06760686674006798,91222992
sweat_welcome.near,69172976890b771929e91f6e43500a614efe9009484d2071b3383cf77e732fb2,0.05,91222992
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91222993
pob.ref-labs.near,pob.ref-labs.near,0.006105935423522048,91222993
poltava.near,poltava.near,0.0035317153241696177,91222994
relay.aurora,relay.aurora,0.18737733355913752,91222994
3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,0.0013896819857774556,91222994
relay.aurora,relay.aurora,0.1886740057149913,91222995
sweat_welcome.near,c5639e23b20e5f746694310b59a79f58084ecb78dd8d991869990270f49d8b70,0.05,91222995
app.nearcrowd.near,app.nearcrowd.near,0.0676838452954814,91222996
relay.aurora,relay.aurora,0.18865246590154222,91222996
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91222996
1fa9d45b0636023d41c2e25fa0585ce0a1f7b0d842bd5ca7a580de2ddba97b37,1fa9d45b0636023d41c2e25fa0585ce0a1f7b0d842bd5ca7a580de2ddba97b37,0.013883951002874281,91222996
app.nearcrowd.near,app.nearcrowd.near,0.06768412482941036,91222997
ruthv.near,ruthv.near,0.0037004186956589163,91222997
app.nearcrowd.near,app.nearcrowd.near,0.06743754809077407,91222998
relay.aurora,relay.aurora,0.1783198032468902,91222998
perp.spin-fi.near,perp.spin-fi.near,0.1883776864638947,91222998
artemchik.near,artemchik.near,0.003556623302816792,91223000
sweat_welcome.near,c22c007420a3839b6ad2caca344b274ccaf78f2afa06db5d5365bb061a4e2e92,0.05,91223000
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,65b4e9104f41206c2caba67a122a9a66af996668a454a5a0e20ef556b3b00489,0.001,91223001
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223001
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,1.25248430625e-05,91223002
relay.aurora,relay.aurora,0.18805031818001552,91223002
dea46a00592ffbd080875104d544cfe0e0aeaeaa256119b819429034f898e93f,dea46a00592ffbd080875104d544cfe0e0aeaeaa256119b819429034f898e93f,0.0013896826439822555,91223002
neduiev.near,neduiev.near,0.013197250032328743,91223004
sbv2-authority.near,sbv2-authority.near,1.721107744776e-06,91223004
sinrise.near,sinrise.near,0.0034289215808549177,91223005
relay.aurora,relay.aurora,0.18865246590154222,91223005
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223005
app.nearcrowd.near,app.nearcrowd.near,0.06768247443670092,91223006
relay.aurora,relay.aurora,0.18821580057901027,91223006
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223006
nataly123.near,nataly123.near,0.003402757899320918,91223007
5a06543e688b4523f65eef7d668b44a2882e7e00858365004d418757abac84ba,5a06543e688b4523f65eef7d668b44a2882e7e00858365004d418757abac84ba,0.0031762443432311453,91223007
5c33c6218d47e00ef229f60da78d0897e1ee9665312550b8afd5f9c7bc6957d2,5394b65a15174c8d03b9e1576f53b4cf7ff2384542b9d463d44d38d16d724aaa,1.766763,91223008
ce20fab93c2c4252a9145f28ca7a2522526382feafe363bbf4c7d474f1a98602,ce20fab93c2c4252a9145f28ca7a2522526382feafe363bbf4c7d474f1a98602,0.0013938298889648556,91223008
shedevr6.near,shedevr6.near,0.003415431227582918,91223009
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223010
9769e6235038abf36488d4f79008fe5b0a0476ad6168faa9e58c4228c55fab45,9769e6235038abf36488d4f79008fe5b0a0476ad6168faa9e58c4228c55fab45,0.0013942110922544914,91223010
sweat_welcome.near,d5e20dd4ff6a92dcd5efc11328107a3fc32a6f75b3332eb9733fb470da9e0539,0.05,91223011
app.nearcrowd.near,app.nearcrowd.near,0.06756233400567892,91223012
relay.aurora,relay.aurora,0.18867329503425448,91223012
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223012
sweat_welcome.near,sweat_welcome.near,0.00035,91223012
jorik91.near,jorik91.near,0.0034652340518063177,91223013
relay.aurora,relay.aurora,0.1886740057149913,91223013
sweat_welcome.near,sweat_welcome.near,5.130383935839188e-06,91223013
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223014
relay.aurora,relay.aurora,0.18865246590154222,91223015
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223015
5ce28fdc7cc710ade6934d3530002320fe6649f85800f9b194b708a3a1b0c133,5ce28fdc7cc710ade6934d3530002320fe6649f85800f9b194b708a3a1b0c133,0.0013896813275726554,91223016
app.nearcrowd.near,app.nearcrowd.near,0.06768247443670092,91223017
3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,3984de98fd5174d977448f5fc77d61d84e6267687c037e76db02fed5867c1dbb,0.0013896819857774556,91223017
app.nearcrowd.near,app.nearcrowd.near,0.06768087327571042,91223018
25ab96ddd0d9a8e0ab48b45c2ef7473a83c4ff7e49239b46613b3d688e024731,898e3b1620e44aaa1157fae0d2b9babd5f6d99eaa8cb2987a476937f23fbd87d,13.450143826200334,91223019
96d8af572c2d7f432fdfc99c14c112d0c4df202ab4d8b9770fee7df217884ca8,96d8af572c2d7f432fdfc99c14c112d0c4df202ab4d8b9770fee7df217884ca8,0.02186569845403123,91223019
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223019
app.nearcrowd.near,app.nearcrowd.near,0.06768329211406547,91223020
sweat_welcome.near,94bb0692022d9b0cf3fc2b3ad8aa0e162a76c6e6e2c032de873d2a693e4ee49d,0.05,91223020
d73888a2619c7761735f23c798536145dfa87f9306b5f21275eb4b1a7ba971b9,d73888a2619c7761735f23c798536145dfa87f9306b5f21275eb4b1a7ba971b9,1.25248430625e-05,91223021
96d8af572c2d7f432fdfc99c14c112d0c4df202ab4d8b9770fee7df217884ca8,96d8af572c2d7f432fdfc99c14c112d0c4df202ab4d8b9770fee7df217884ca8,0.004538577323890484,91223021
tpor-1.near,tpor-1.near,0.003613732027956165,91223021
igwt5.near,igwt5.near,0.013191761509305542,91223022
relay.aurora,relay.aurora,0.18837276839071967,91223022
pythia.near,pythia.near,0.006108013303409008,91223022
relay.aurora,relay.aurora,0.18865246590154222,91223023
app.nearcrowd.near,app.nearcrowd.near,0.06755673590080559,91223024
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223024
0b8c28304af045812ed7ce90e69684644dc64a6d11a86ef8d92ef154449d2dc2,0b8c28304af045812ed7ce90e69684644dc64a6d11a86ef8d92ef154449d2dc2,0.003530422612794655,91223025
relay.aurora,relay.aurora,0.18866381558269082,91223025
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223025
perp.spin-fi.near,perp.spin-fi.near,0.18834908340635179,91223025
app.nearcrowd.near,app.nearcrowd.near,0.0676869971440157,91223026
relay.aurora,relay.aurora,0.18866098008972332,91223026
app.nearcrowd.near,app.nearcrowd.near,0.06768247443670092,91223027
relay.aurora,relay.aurora,0.1883976052895659,91223027
c41c08cee9d8b87f765a0aefecd242dfdceeab89d34c9d5ace016c9095765b99,c41c08cee9d8b87f765a0aefecd242dfdceeab89d34c9d5ace016c9095765b99,0.0013896879096206556,91223027
sweat_welcome.near,6722d49a0330aa2f11ecf299323639babc54ef2227356aa682420dc264ce26ed,0.05,91223028
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223029
relay.aurora,relay.aurora,0.18858512619369047,91223029
aurora-silo-demo.near,aurora-silo-demo.near,0.1902378315371922,91223029
sweat_welcome.near,sweat_welcome.near,5.130383935839188e-06,91223030
maxim77.near,maxim77.near,0.01318448329368793,91223031
relay.aurora,relay.aurora,0.18851455916451365,91223031
4674cc82f256224e1b06d80bfc954e170c24244d468b5383fdf9d379006eaeaf,4674cc82f256224e1b06d80bfc954e170c24244d468b5383fdf9d379006eaeaf,0.0013897299406144103,91223031
relay.aurora,relay.aurora,0.18865246590154222,91223032
sweat_welcome.near,d2220adbf0020e3c47194bfdf6eea599425c849f40e3619098f71ed3446174c2,0.05,91223032
app.nearcrowd.near,app.nearcrowd.near,0.06755857718232292,91223033
relay.aurora,relay.aurora,0.18644310125358746,91223033
sweat_welcome.near,sweat_welcome.near,1.25248430625e-05,91223033
sweat_welcome.near,459ee6ce78bd360dda85e072dbbee2c523b8f2c9b9a4384cb40bfefd1c375c92,0.05,91223033
app.nearcrowd.near,phreak.crowdforces.near,0.915,91223034
dimazez.crowdforces.near,1a637565ad6a15d856a6554c55cda3c8ceee740dfde7f30c0faf837fd072b7b4,2.9,91223034
pictures1.near,pictures1.near,0.003593209994798618,91223035
relay.aurora,relay.aurora,0.18866098008972332,91223035
app.nearcrowd.near,app.nearcrowd.near,1.799099722032525e-05,91223035
7796db9270a4e107414a70d82b9b4bfd279312bbe11ecf9dedada1c8b61f3f5e,7796db9270a4e107414a70d82b9b4bfd279312bbe11ecf9dedada1c8b61f3f5e,0.003178088627218145,91223035
app.nearcrowd.near,app.nearcrowd.near,0.06756546294339821,91223036
relay.aurora,relay.aurora,0.1785046448998508,91223036
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,da4646adb34ba84cc14167940e817a2d9eaaecf7c4cf7c09205271feef846112,0.0615,91223037
relay.aurora,relay.aurora,0.18837114782840148,91223037
c429ec7d0a8084518a47fd4e7c009f802898a77c8a369b07dd49b983cd6760d6,c429ec7d0a8084518a47fd4e7c009f802898a77c8a369b07dd49b983cd6760d6,0.003883893224116896,91223037
app.nearcrowd.near,app.nearcrowd.near,0.06768385223122665,91223038
relay.aurora,relay.aurora,0.18808455498121873,91223038
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223038
32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,32321118014239e6400ff018eef8f593aacbe93b7bc6f595ca02d2a791a2f440,1.25248430625e-05,91223039
2c9e70a1e74703139ce38684cbcd09318df5ea253002559e8357b08eb96f1f51,2c9e70a1e74703139ce38684cbcd09318df5ea253002559e8357b08eb96f1f51,0.003179918924353145,91223039
app.nearcrowd.near,app.nearcrowd.near,0.06768381626460106,91223040
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223040
app.nearcrowd.near,app.nearcrowd.near,0.06768088335937003,91223041
relay.aurora,relay.aurora,0.18865246590154222,91223041
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,0.18849304867642233,91223041
c429ec7d0a8084518a47fd4e7c009f802898a77c8a369b07dd49b983cd6760d6,c429ec7d0a8084518a47fd4e7c009f802898a77c8a369b07dd49b983cd6760d6,0.0013942110922544914,91223041
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,0.00011043022107742419,91223042
e577b0be02976ee04ce2f5fe86e5641b5171af7d93d83d20ea3bf3987b851c0c,e577b0be02976ee04ce2f5fe86e5641b5171af7d93d83d20ea3bf3987b851c0c,0.0013915221559844555,91223042
app.nearcrowd.near,app.nearcrowd.near,0.06768124370972112,91223043
mytestapi.embr.playember_reserve.near,de24206f-6.embr.playember_reserve.near,0.0,91223043
app.nearcrowd.near,app.nearcrowd.near,0.06768384302256268,91223044
mytestapi.embr.playember_reserve.near,mytestapi.embr.playember_reserve.near,6.695476875e-07,91223044
gloriafoster.near,gloriafoster.near,0.006105848622764048,91223044
arlemonira.near,arlemonira.near,0.003526932432964435,91223045
relay.aurora,relay.aurora,0.18866098008972332,91223045
